id_autor,autor_genero,nombre_autor,autor_rating_promedio,cantidad_rating_autor,cantidad_comentarios,id_pais
238874,Masculino,Paul Ham,3.96,2577,334,14
62110,Masculino,Paul Brickhill,4.24,9104,464,14
48067,Femenino,Kerry Greenwood,3.9,107884,10082,14
47290,Femenino,Jaclyn Moriarty,3.87,47049,4391,14
97444,Femenino,Posie Graeme-Evans,3.74,7666,779,14
83714,Masculino,Matthew Reilly,4.08,197980,10193,14
8187076,Masculino,Damian Magnay,3.86,28,1,14
1141422,Femenino,Ann Somerville,3.75,7205,886,14
17160405,Masculino,Ali Berg,3.82,1175,292,14
7327371,Femenino,Amity Cross,3.94,12154,1906,14
3452437,Femenino,Rebecca James,3.79,8853,1310,14
14355329,Femenino,Chelsea McDonald,4.35,136,90,14
266945,Masculino,Michael Robotham,4.03,79590,8987,14
5073719,Masculino,Matthew Tait,3.84,143,49,14
4747714,Masculino,Jonathan Gould,3.89,319,139,14
2847546,Femenino,Angela Slatter,3.92,6761,1667,14
6863565,Femenino,Emma Winters,4,3105,235,14
790441,Masculino,Stephanie Alexander,4.33,2063,81,14
5074920,Masculino,Tyrolin Puxty,3.83,710,293,14
215710,Masculino,Joel Shepherd,4.09,14783,845,14
7884394,Femenino,T.L. Smit,4.06,19129,3849,14
5446913,Femenino,Paula Weston,4.14,18099,1952,14
5570720,Femenino,Debbie Behan,4.29,28,14,14
7078761,Masculino,H.M.C.,4.32,209,74,14
7153840,Masculino,Isabella Modra,4.2,327,123,14
5753963,Femenino,Margaret Lynette Sharp,3.59,584,317,14
8187427,Masculino,Alison Evan,3.7,559,228,14
13543645,Masculino,Emily O’Beirne,4.23,1663,400,14
7154841,Femenino,Jen Wilde,3.88,7242,2183,14
9277972,Femenino,Lacy LeRoch,4.32,155,94,14
11116218,Femenino,Eleanor Beresford,3.73,284,39,14
7377033,Femenino,Jane Cousins,4.09,1250,206,14
6579232,Femenino,Erin Gough,3.75,2136,465,14
7184104,Femenino,Jaymin Eve,4.25,161592,11481,14
214673,Masculino,Frederic Manning,4,1255,151,14
198456,Masculino,Alan Moorehead,4.05,3896,381,14
2131,Femenino,Mem Fox,4.12,61139,4998,14
182823,Masculino,Dominic Smith,3.83,24189,2518,14
767177,Masculino,David Dyer,3.82,2985,573,14
6878020,Femenino,Demelza Carlton,3.75,12356,3099,14
4163137,Masculino,Joanne Ellis,3.33,699,73,14
13817906,Masculino,Ambriehl Khalil,3.95,84,15,14
6585593,Masculino,Darcy Daniel,3.99,1307,170,14
221556,Femenino,Jackie French,4,27916,2843,14
1390474,Femenino,Karen Foxlee,3.81,8904,1697,14
277536,Femenino,Margo Lanagan,3.72,51549,8710,14
72680,Femenino,Ursula Dubosarsky,3.68,3847,808,14
6565405,Masculino,Fiona Archer,4.14,2261,564,14
7351013,Masculino,Elizabeth Ellen Carter,4.21,1031,270,14
32699,Masculino,Greg Egan,3.94,46585,4035,14
1858606,Femenino,Michelle Cooper,3.87,10123,1500,14
4393443,Masculino,Angela Castle,3.73,15227,609,14
7142048,Masculino,Sandra Harris,3.74,1398,92,14
2040451,Masculino,Jack Byrne,3.63,692,218,14
7024194,Masculino,Christian Baines,3.72,323,143,14
7085025,Masculino,Cari Waites,3.69,1708,407,14
6470937,Masculino,Tom Taylor,4.14,62360,5001,14
16688665,Femenino,Sarah Schmidt,3.23,10203,2075,14
16644188,Femenino,Kate Murdoch,4.08,38,28,14
6559537,Femenino,L.L. Hunter,3.76,748,266,14
7777382,Masculino,Jim Goforth,4.11,1054,231,14
13846469,Femenino,Rachel McGrath,4.65,370,214,14
7849833,Femenino,W.R. Gingell,4.1,3826,694,14
777375,Femenino,Amanda Ashby,3.75,7349,1022,14
6585259,Femenino,Katie Hamstead,4.05,3656,581,14
5403323,Masculino,Starr West,4.03,46,9,14
68990,Femenino,Miles Franklin,3.81,5676,411,14
2769254,Masculino,Will Kostakis,3.93,3293,773,14
4443219,Masculino,Christine M. Knight,4.25,204,153,14
5344384,Femenino,Jo Spurrier,3.94,1603,238,14
760392,Femenino,Kylie Chan,4.09,18202,1160,14
1421560,Femenino,Jess Dee,3.65,18986,1324,14
15556782,Femenino,Lea Davey,4.35,105,48,14
6937440,Femenino,Monica James,4.1,6922,1470,14
8138287,Femenino,Stefanie London,3.85,4490,1271,14
635978,Masculino,Carl Nagel,4.34,119,18,14
6591372,Masculino,T.W. Lawless,3.96,197,69,14
5260005,Masculino,Nathan M. Farrugia,3.87,4328,1338,14
7212917,Masculino,Mark T. Barnes,3.91,1921,259,14
4121709,Femenino,Jade Archer,3.58,4429,529,14
15263483,Femenino,Joanne Van Leerdam,4.58,235,173,14
38697,Masculino,Nick Cave,3.68,24072,1605,14
5050571,Masculino,Margot McGovern,4.2,230,79,14
16062751,Femenino,Amelia Brunskill,3.75,851,213,14
5757413,Masculino,Michelle Adams,4.21,43,19,14
341493,Masculino,Craig Silvey,4.05,23549,2568,14
2295135,Masculino,Jack Heath,3.96,5077,752,14
217735,Masculino,K.J. Bishop,3.65,4069,418,14
170001,Femenino,Elyne Mitchell,4.21,6276,230,14
11308331,Masculino,Sonya Deanna Terry,4.1,70,34,14
6548216,Femenino,Ros Baxter,3.72,805,201,14
2321,Masculino,Geoff Brown,4.03,1055,207,14
174586,Femenino,Fiona Wood,3.78,8319,1239,14
4079661,Femenino,Sarah Billington,3.56,1421,209,14
48890,Masculino,Robert Hughes,3.83,47058,1104,14
8435822,Masculino,Robin Moray,3.86,1155,162,14
8202181,Femenino,Kate Paddington,3.94,117,28,14
7084793,Masculino,Margaret McHeyzer,3.98,9686,2095,14
7704200,Femenino,Ella Stone,3.68,3054,235,14
7159820,Femenino,Nix Hamilton,3.5,20,7,14
7830264,Masculino,O.N. Stefan,3.97,415,65,14
6941383,Masculino,Grant Gardiner,3.56,127,25,14
8179717,Femenino,Maggie Brow,4.07,916,102,14
36734,Femenino,Emma Darcy,3.4,18008,1809,14
6444457,Masculino,Stephen C. Ormsby,4.06,87,46,14
8848755,Femenino,Antonia Hayes,3.7,1791,390,14
132420,Masculino,Kate Grenville,3.76,28106,2937,14
61015,Masculino,Christos Tsiolkas,3.3,34452,4268,14
19929,Masculino,Tim Winton,3.84,72239,6239,14
5446825,Masculino,S.W. Lothian,4.1,157,88,14
600812,Femenino,Ophelia Field,3.8,169,25,14
15268418,Femenino,Chelsea Field,4.2,11182,565,14
372995,Femenino,Anita Heiss,3.64,1923,400,14
12020546,Femenino,S.D. Wasley,4.08,569,165,14
5223,Masculino,Franz Kafka,3.89,949986,30157,15
16747,Masculino,Robert Musil,4.03,17038,1079,15
64280,Masculino,Ludwig Bemelmans,4.22,239582,3140,15
2782,Masculino,Viktor E. Frankl,4.35,272505,14466,15
38329,Masculino,Heinrich Harrer,4.07,18772,991,15
30691,Masculino,Adolf Hitler,3.18,29258,2758,15
128607,Femenino,Elfriede Jelinek,3.55,12714,1215,15
3724,Masculino,Miep Gies,4.27,51777,717,15
6685,Masculino,Fritjof Capra,4,20436,901,15
171515,Masculino,Georg Trakl,4.41,1774,119,15
7752383,Masculino,Martina Riemer,3.98,486,209,15
57462,Femenino,Eva Ibbotson,3.93,112718,8760,15
16604778,Femenino,Angelina J. Steffort,4.2,465,73,15
12008,Masculino,Peter F. Drucker,4.08,56707,1972,15
8674,Masculino,Konrad Lorenz,4.11,5233,343,15
8184589,Masculino,Billy Wood-Smith,3.93,107,29,15
38658,Masculino,Arthur Schnitzler,3.75,19334,1196,15
3167197,Masculino,Tatjana Soli,3.72,13295,2148,15
1256505,Masculino,Shlomo Sand,4.07,1269,159,15
29357,Masculino,Martin Buber,4.1,10944,512,15
43219,Masculino,Gustav Meyrink,3.89,7658,508,15
965,Masculino,Peter Handke,3.55,8771,925,15
25573,Masculino,Stefan Zweig,4.17,168260,14422,15
77556,Masculino,Leopold von Sacher-Masoch,3.69,10773,773,15
158096,Femenino,Doris Orgel,3.83,1985,334,15
128947,Femenino,Marlen Haushofer,3.98,5063,566,15
7255882,Masculino,Teresa Sporrer,4.13,1560,261,15
832040,Masculino,Daniel Glattauer,3.78,30727,3263,15
7392660,Masculino,Austin Aslan,3.7,2312,462,65
11271,Femenino,Monica Ali,3.66,67122,5501,19
5260380,Masculino,Terry C. Simpson,3.76,418,35,20
971110,Masculino,Lisa J. Yarde,3.6,682,121,20
1072930,Masculino,Theodore Odrach,4.01,118,46,25
4113527,Masculino,Evgeny Morozov,3.67,2813,347,25
6255,Masculino,Ryszard Kapuściński,4.17,37583,2738,25
7132113,Femenino,Indra Vaughn,4.04,4819,1208,21
25824,Masculino,Julio Cortázar,4.23,107165,5880,21
6264,Masculino,Elisabeth Elliot,4.26,75322,2784,21
7732,Femenino,Marguerite Yourcenar,4.11,27227,2089,21
17699,Masculino,Luc Sante,4.12,13974,1726,21
2802356,Masculino,Hergé,4.2,251206,6445,21
1305854,Femenino,Zahra Owens,3.69,6864,959,21
13166,Femenino,May Sarton,4.05,11565,1267,21
824359,Masculino,Stefan Hertmans,3.85,8738,1028,21
45383,Masculino,Victor Serge,4.12,2675,293,21
9693,Masculino,Georges Simenon,3.72,73819,8239,21
10130317,Masculino,Hanne Arts,4.24,62,33,21
40416,Femenino,Amélie Nothomb,3.61,99049,7965,21
4715219,Femenino,Catherine West,4.18,2356,797,24
232211,Masculino,Dzongsar Jamyang Khyentse,4.14,4258,317,35
205563,Masculino,Meša Selimović,4.53,11138,356,28
4859959,Masculino,Alija Izetbegović,4.33,12073,2323,28
4637369,Masculino,Veronica Rossi,4.06,235583,19998,30
454774,Masculino,Fábio Moon,4.08,45100,4654,30
52683,Masculino,Jorge Amado,4.1,38728,2238,30
566,Masculino,Paulo Coelho,3.75,2604492,116300,30
6583811,Femenino,Cristiane Serruya,4.16,3038,973,30
4414284,Femenino,Dianna Hardy,3.87,3045,593,30
41108,Masculino,Paulo Freire,4.25,24960,1441,30
1068756,Masculino,Frances de Pontes Peebles,3.94,5089,855,30
6573685,Femenino,Isis Sousa,4.11,239,145,30
7258750,Masculino,David Stringer,4.71,55,25,179
89095,Masculino,Jawaharlal Nehru,4.1,9639,538,93
59327,Masculino,A.C. Bhaktivedanta Swami Prabhupāda,4.21,10130,754,93
6093739,Masculino,Bibhutibhushan Bandyopadhyay,4.43,12133,723,93
90,Masculino,Mulk Raj Anand,3.7,4767,390,93
6885811,Masculino,Boyko Ovcharov,4.65,127,45,32
289426,Masculino,Michael Bar-Zohar,4.14,8126,689,32
116623,Masculino,Sabahattin Ali,4.36,56002,3177,32
13528243,Femenino,Anne Tammel,4.86,22,12,65
9867293,Femenino,Lisa Freeman,3.25,373,102,65
6447937,Femenino,Erica M. Chapman,3.94,1360,271,65
14118411,Femenino,Tara Sim,3.93,4125,1123,65
918374,Masculino,Somaly Mam,4.2,7360,949,37
155651,Femenino,Nancy Baker,3.78,1019,104,39
4773763,Masculino,K.L. Armstrong,3.97,11972,1256,39
3462951,Masculino,Kate Sherwood,3.89,21944,3488,39
1366040,Femenino,Keira Andrews,3.99,32941,7088,39
2786093,Femenino,Emily St. John Mandel,4.1,255229,31929,39
3472,Femenino,Margaret Atwood,4,1925727,122708,39
7091823,Femenino,Danielle L. Jensen,3.93,33624,4049,39
1487748,Femenino,Courtney Summers,3.92,81696,14813,39
1967,Femenino,Tanya Huff,3.87,161290,8460,39
17059,Femenino,Lynsay Sands,4.12,487088,22043,39
473145,Masculino,P.J. Haarsma,3.9,2493,284,39
12581,Masculino,Cory Doctorow,3.81,174998,19562,39
4866520,Femenino,K.A. Tucker,4.17,190175,18842,39
543719,Masculino,Jeff Lemire,3.98,187148,17855,39
46027,Masculino,Guy Delisle,3.94,49231,4326,39
16807,Masculino,Bryan Lee O'Malley,4.18,412376,16377,39
32549,Masculino,W.P. Kinsella,3.94,18070,1294,39
4785031,Femenino,Karina Halle,4.06,283227,35693,39
7226675,Femenino,Helena Hunting,4.12,145861,18790,39
15481463,Masculino,William Paul Young,3.75,490055,33615,39
24556,Femenino,Sara Gruen,4.01,1328666,70761,39
1074866,Masculino,Alan Bradley,3.96,339251,41783,39
23129,Masculino,Robertson Davies,4.11,57566,3114,39
5350,Femenino,L.M. Montgomery,4.2,1396472,43696,39
5823058,Femenino,Airicka Phoenix,3.97,20285,2340,39
4398628,Femenino,C.J. Wells,4.17,769,185,39
7734428,Femenino,Karen Lynch,4.42,47433,3743,39
7056720,Femenino,Dawn Martens,3.98,44223,3183,39
41013,Masculino,Farley Mowat,4.13,42175,2505,39
190403,Femenino,Martine Leavitt,3.87,17119,3145,39
4019884,Masculino,Justin Bieber,4.44,9216,730,39
60177,Masculino,Guy Gavriel Kay,4.11,180920,10994,39
31232,Masculino,Steven Erikson,4.23,360775,14705,39
13505420,Masculino,Alwyn Hamilton,4.12,57909,9337,39
4025590,Masculino,Leah Bobet,3.52,6770,1051,39
4124788,Femenino,Kathleen Peacock,3.9,13150,1523,39
25883,Masculino,Robert J. Sawyer,3.89,107666,8230,39
3163298,Femenino,Chevy Stevens,3.92,138511,17045,39
14674797,Femenino,Elly Blake,3.96,20906,3127,39
8587,Masculino,R. Scott Bakker,3.89,51200,2219,39
3393956,Femenino,Nicky Charles,4.13,79412,5475,39
6522690,Masculino,Tina Traverse,4.26,336,39,39
419,Masculino,Naomi Klein,4.1,78177,5825,39
1633234,Femenino,Ali Marsman,4.43,103,26,39
5890982,Masculino,Ashley Stoyanoff,3.85,10781,780,39
4836172,Femenino,Charlotte Blackwell,3.79,1558,194,39
1239645,Femenino,Trisha Telep,3.71,23029,1957,39
3020684,Femenino,Alyxandra Harvey,4.08,74225,5257,39
4715676,Masculino,Axel Howerton,3.97,336,77,39
579553,Masculino,Claude Bouchard,3.9,4399,544,39
6520230,Femenino,Savannah Grace,4.1,1023,207,39
4605557,Femenino,Bianca Sommerland,3.96,20070,2166,39
6539073,Masculino,Antonello Fiore,3.66,53,42,39
7246093,Femenino,Nashoda Rose,4.18,63473,6286,39
7359629,Femenino,Tricia Daniels,4.19,794,257,39
203311,Masculino,Will James,3.97,6637,315,39
19169,Masculino,Karl Schroeder,3.78,18672,2251,39
2753938,Masculino,Randolph Lalonde,4.19,25980,888,39
129426,Masculino,James Alan Gardner,3.89,8939,873,39
38631,Masculino,Gordon R. Dickson,3.87,49065,1717,39
9800,Femenino,Anne Michaels,3.9,15743,1603,39
623139,Masculino,Barbara Kyle,3.85,4692,553,39
2839407,Femenino,Megan Crewe,3.69,17762,2992,39
20411,Masculino,Lawrence Hill,4.34,77199,7207,39
5285502,Masculino,Lauren Hunter,3.8,160,63,39
4996827,Masculino,Bennett R. Coles,3.85,493,111,39
1125279,Masculino,Stephen Douglass,4.41,705,64,39
7303978,Femenino,Holly Bodger,3.66,2219,623,39
4769304,Masculino,Kaje Harper,4.01,43154,6200,39
267618,Masculino,Chris Owen,3.91,29664,2980,39
4605,Femenino,Lisi Harrison,3.76,237832,12555,39
7390210,Masculino,Sebastien de Castell,4.19,37844,4676,39
4828608,Femenino,Jocelyn Adams,3.88,1364,332,39
4308706,Femenino,Kady Cross,3.87,51222,5923,39
3915,Masculino,Steven Pinker,4.03,112924,8289,39
8415664,Femenino,Nancy Haviland,4.08,11788,1207,39
7277744,Femenino,Bethany-Kris,4.2,46113,5741,39
8118655,Masculino,J.J. McAvoy,4.19,67047,7136,39
5172000,Masculino,Shannon Mayer,4.17,155116,9549,39
5544,Masculino,Frank E. Peretti,4.07,276981,8671,39
8534434,Masculino,Sylvain Neuvel,3.88,85493,12800,39
76342,Masculino,Charlotte Featherstone,3.73,11335,1687,39
8300313,Femenino,J.L. Drake,4.4,29161,2725,39
6929462,Masculino,Michael James Gallagher,4.23,168,45,39
194243,Masculino,Louise Penny,4.17,556221,55665,39
4576191,Masculino,Patti Larsen,4.24,15847,1469,39
6585212,Femenino,Murielle Cyr,4.45,759,70,39
3301336,Femenino,Michelle Browne,4,969,227,39
7096237,Masculino,Matthew Jobin,3.83,1513,256,39
4649677,Masculino,Amanda Sun,3.71,14827,2469,39
6940748,Femenino,Helen Argiro,3.47,90,26,39
4005,Masculino,Julie E. Czerneda,3.97,18364,1306,39
7759261,Femenino,K.C. Lynn,4.41,61130,5837,39
5188180,Femenino,Marie Landry,3.8,941,341,39
2919206,Femenino,Denise Jaden,3.84,3074,518,39
5354569,Masculino,Cary Caffrey,3.88,3277,300,39
3219566,Femenino,Sierra Dean,3.94,22679,1620,39
3431194,Masculino,Eve Langlais,3.94,182619,14038,39
5321960,Femenino,Coreene Callahan,4.05,24495,2076,39
250977,Masculino,Mary Novik,3.43,524,124,39
4672071,Femenino,A.S.A. Harrison,3.3,84854,8855,39
3020656,Masculino,Ian C. Esslemont,4.07,40665,1723,39
7022082,Femenino,Jessica MacIntyre,4.1,314,81,39
5784534,Masculino,Leigh Evans,3.67,2623,472,39
16865,Masculino,Timothy Findley,3.86,29096,1363,39
8878,Masculino,Alistair MacLeod,4.07,12441,1006,39
311849,Masculino,Norman Doidge,4.09,66792,6268,39
6366,Femenino,Margaret MacMillan,4.05,16894,1630,39
4938076,Masculino,B.J. Scott,4.06,3471,328,39
3090079,Femenino,Shilpi Somaya Gowda,3.99,74155,6198,39
6920675,Femenino,Sarah Castille,3.97,38839,4883,39
2932249,Femenino,Vivian Arend,3.96,91757,6857,39
1508701,Femenino,R.C. Stephens,3.99,3319,1020,39
7355350,Femenino,Melanie Moreland,4.05,30069,4166,39
6579646,Femenino,Kellie Sheridan,3.75,1217,418,39
5837868,Femenino,Lisa Voisin,3.81,607,147,39
7213399,Femenino,Angela Ford,4.08,1659,765,39
15254222,Femenino,R. Scarlett,4.2,10024,2289,39
14901102,Femenino,Giana Darling,4.33,6989,2192,39
198837,Masculino,Peter H. Reynolds,4.1,132891,10149,39
6896219,Masculino,Susan Rodgers,4.11,311,86,39
3435784,Femenino,Tiffany Clare,3.47,2774,416,39
12123245,Femenino,Rachael Slate,4.23,2024,924,39
137130,Femenino,Karen Connelly,3.97,4004,672,39
4534486,Femenino,Jennifer Hillier,3.91,20009,3633,39
6549592,Femenino,Maggie Thom,4.26,533,175,39
6082927,Masculino,Brooke Burgess,4.52,237,87,39
2093764,Femenino,Eleanor Catton,3.69,59286,7899,39
6936948,Femenino,Cate Ashwood,3.76,10604,2458,39
4511390,Femenino,Finn Marlowe,3.8,6011,1090,39
3413044,Masculino,K.C. Burn,3.81,12286,1883,39
7418796,Femenino,E.K. Johnston,3.8,44130,8851,39
2902054,Femenino,Kaylea Cross,4.2,51823,3762,39
15343495,Masculino,Jacquelyn Middleton,3.77,1853,526,39
1041872,Masculino,Patrick deWitt,3.79,90719,11085,39
4074037,Masculino,Jessica Martinez,3.71,6593,1043,39
68536,Femenino,Charlotte MacLeod,3.87,20253,1471,39
12130438,Masculino,Dennis E. Taylor,4.33,79899,5923,39
6468535,Femenino,Brynna Gabrielson,3.73,2618,226,39
866822,Femenino,Tawny Stokes,3.8,1975,384,39
9756539,Masculino,Michelle L. Teichman,4.08,977,245,39
489649,Femenino,Christina Kilbourne,4.1,732,159,39
1565,Femenino,Katherine V. Forrest,3.85,9959,516,39
4505583,Masculino,Genevieve Graham,3.84,2139,517,39
12535,Masculino,David Morrell,3.87,74101,6367,39
13854110,Masculino,Sally Christie,3.8,3169,625,39
5623914,Femenino,Marissa Campbell,3.76,414,124,39
6444264,Masculino,Anne-Marie Klein,4.12,51,20,39
26293,Masculino,Ross King,3.79,67232,2374,39
371595,Masculino,Marsha Canham,3.99,18098,1232,39
14106658,Masculino,Chantel Seabrook,4.17,7653,1940,39
3166590,Masculino,Judith Graves,3.84,1342,188,39
9296528,Femenino,Shari Green,4.27,879,290,39
2961327,Femenino,Juliana Stone,3.98,36258,2938,39
6114984,Masculino,John C. Brewer,3.87,216,45,39
4147574,Femenino,Janet Gurtler,3.83,12860,1848,39
3013593,Masculino,J.C. Owens,3.81,15034,1234,39
3023964,Femenino,Derekica Snake,3.86,5826,627,39
7163595,Masculino,M. Joseph Murphy,4.21,154,45,39
69803,Femenino,Fiona Patton,3.82,20223,1056,39
3015727,Masculino,C.K. Kelly Martin,3.51,6740,898,39
282885,Masculino,Jordan B. Peterson,4.1,40095,4254,39
771,Femenino,Sarah Mlynowski,3.8,137015,10708,39
6950818,Femenino,Kristi Charish,3.77,3376,839,39
1357414,Femenino,Dani Harper,3.95,6603,851,39
2860745,Masculino,D.D. Barant,3.85,17971,1095,39
7075737,Masculino,C.W. Lovatt,4.33,260,94,39
6410,Masculino,Alice Munro,3.92,147405,15234,39
13177248,Masculino,D.D. Prince,4.07,11440,1526,39
3340475,Femenino,Linda Poitevin,3.82,2695,597,39
13746768,Masculino,Colin Campbell,4.42,997,210,39
288202,Femenino,Marshall Saunders,4.2,1984,217,39
50896,Femenino,Nina Bruhns,3.89,13434,1251,39
104557,Masculino,Sasha White,3.66,6738,791,39
3234591,Masculino,Jason Harvey,3.59,408,53,39
112258,Masculino,Eric Berne,3.84,24542,867,39
15820383,Masculino,Brian Maddox,4.2,171,5,39
4849738,Femenino,Joanne Levy,3.81,975,227,39
6964734,Masculino,Craig Hurren,4.04,163,27,39
4292165,Femenino,Jeyn Roberts,3.96,13479,1695,39
7111589,Masculino,Kathryn Rose,3.5,361,88,39
6462453,Femenino,Kerry Schafer,3.63,825,285,39
2780539,Masculino,Ashlyn Kane,3.83,7209,1018,39
5100743,Masculino,Alexei Maxim Russell,4.22,322,42,39
7035308,Masculino,Michael R. Fletcher,4.11,2528,646,39
14192453,Femenino,C.E. Dimond,3.91,95,52,39
9867438,Femenino,Kate McIntyre,4.1,871,166,39
5365291,Femenino,Heidi Belleau,3.81,19117,3923,39
5737121,Masculino,Kurtis J. Wiebe,4.06,86651,7567,39
19860,Masculino,James Francis Cameron,4.06,23284,374,39
206712,Masculino,Opal Carew,3.66,38500,5228,39
32430,Masculino,Peter Vronsky,3.89,8634,622,39
5771399,Femenino,Jillian Lerner,3.6,15,7,39
87306,Masculino,Karen Miller,3.73,61153,2992,39
6498645,Femenino,Terri Favro,3.94,250,83,39
12676,Femenino,Heather O'Neill,3.9,31118,3542,39
5251266,Masculino,Lee Taylor,3.62,313,38,39
7210172,Masculino,Cheryl Lee Petro,4.17,75,14,39
8359,Femenino,Miriam Toews,3.75,51853,5291,39
171079,Masculino,Michael Crummey,3.83,12403,1820,39
5213951,Masculino,Barry Finlay,4.15,555,98,39
14165949,Femenino,Rachel McMillan,3.71,1871,790,39
6905688,Masculino,Miranda Rae Carter,4.42,45,24,39
4890077,Femenino,Bonnie Ferrante,3.99,239,134,39
4120927,Masculino,Murray Pura,4.29,2275,624,39
291620,Masculino,Steven Galloway,3.98,29712,3919,39
946870,Masculino,Nicole Markotic,3.48,107,18,39
15515654,Masculino,Karen Nesbitt,3.56,132,34,39
360816,Femenino,Carrie Mac,3.66,4948,729,39
99482,Femenino,Mavis Gallant,3.91,3824,517,39
95863,Femenino,Deborah Ellis,3.94,40593,4921,39
25283,Masculino,Tomson Highway,3.73,3839,328,39
132923,Femenino,Eden Robinson,3.95,9101,1146,39
151703,Masculino,Wayson Choy,3.74,5837,382,39
2966631,Masculino,Laryn Kragt Bakker,4,11,4,39
5251227,Femenino,Donna Barker,4.04,83,34,39
88550,Masculino,Joseph Boyden,4.23,51002,5179,39
3110994,Masculino,D.W. Marchwell,3.71,4688,571,39
2644993,Masculino,Michael K. Bialys,4.04,55,10,39
267499,Masculino,Nicholas Rogers,3.48,258,34,39
4968404,Masculino,M.R. Merrick,3.84,4878,449,39
2924803,Femenino,Allison Hoover Bartlett,3.38,8457,1865,39
2959167,Masculino,I.D. Locke,3.78,1676,208,39
6928304,Masculino,Suzanne Sutherland,3.43,263,103,39
6905360,Masculino,Karelia Stetz-Waters,3.97,1560,284,39
7847846,Masculino,M-E Girard,3.98,3615,717,39
483588,Femenino,Mariko Tamaki,3.71,69902,8313,39
6993053,Masculino,C.A. King,4.45,809,695,39
14359228,Masculino,Sherilyn Powers,4.4,25,19,39
8422242,Masculino,Christian A. Brown,4.23,229,104,39
4652058,Masculino,Wade Davis,4.15,12038,1437,39
14472017,Femenino,Lilly Singh,4.09,11091,1332,39
378688,Masculino,Daniel Kalla,3.79,5429,600,39
7047005,Masculino,Tracy Lane,4,204,50,39
5204844,Femenino,Karen H. Vaughan,4.68,131,61,39
3028584,Femenino,Keris Stainton,3.73,4201,781,39
7855471,Masculino,Bey Deckard,4.05,4881,1430,39
13485858,Femenino,Amanda Giasson,4.75,53,22,39
13979798,Femenino,Samantha Joyce,3.71,455,128,39
6916215,Femenino,Karena Marie,4.32,268,64,39
8546572,Femenino,Annette Marie,4.32,45704,4056,39
2962276,Femenino,Roxanne Snopek,3.9,5950,1318,39
8192745,Femenino,Jenny Manzer,3.5,550,173,39
8344109,Masculino,Catherine Lo,3.7,876,212,39
9816754,Femenino,Laurie Elizabeth Flynn,3.62,4543,1143,39
6904400,Femenino,Tiffany Daune,3.94,573,265,39
119700,Masculino,Ian Wallace,4.04,9361,184,39
5768323,Masculino,Andrew James Pritchard,3.66,99,13,39
7257579,Masculino,Elizabeth Stewart,3.79,127,31,39
66391,Femenino,Marsha Forchuk Skrypuch,4.17,6906,982,39
378988,Femenino,Amy McAuley,3.78,854,145,39
